customer_id_num,customer_age,customer_gender,item_id_num,item_category_num,item_price,item_color,item_avg_rating,item_years_since_release,customer_item_views,purchase_device_num,label
455,65,1,322,0,1894.47,6,3.44,1.78,5,0,1
497,69,0,314,9,2436.98,6,3.99,0.23,4,1,1
402,61,2,399,6,2755.95,1,3.71,1.19,2,1,1
422,74,1,376,2,1554.72,1,3.98,0.88,3,0,1
410,61,2,351,9,2642.02,1,3.64,1.36,7,1,1
494,67,0,395,9,1953.33,1,3.29,1.98,3,1,1
486,65,0,364,2,1537.69,6,3.44,1.66,5,1,1
412,61,0,337,9,1504.1,1,3.67,2.0,8,1,1
436,60,2,367,2,2359.86,6,3.62,2.18,1,1,1
498,58,0,346,9,2009.49,6,3.65,0.78,10,1,1
493,73,2,308,6,2770.95,1,3.11,0.62,4,1,1
485,71,0,313,0,1771.06,1,3.59,0.26,8,1,1
480,62,2,324,0,1686.55,6,3.41,1.29,3,1,1
439,63,1,342,0,1944.72,6,3.77,0.52,6,1,1
433,68,1,368,9,2340.86,1,3.57,2.04,10,1,1
487,59,1,308,6,2770.95,1,3.11,0.62,5,1,1
442,74,1,388,2,2988.13,6,3.73,2.38,11,1,1
465,63,1,359,0,2642.62,6,3.43,0.96,6,1,1
433,68,1,399,6,2755.95,1,3.71,1.19,7,1,1
455,65,1,326,0,2052.18,6,3.68,1.83,8,1,1
467,67,1,388,2,2988.13,6,3.73,2.38,5,1,1
421,59,1,360,0,2722.91,1,3.33,2.18,4,1,1
456,71,2,343,9,2622.84,1,4.65,0.11,7,0,1
498,58,0,326,0,2052.18,6,3.68,1.83,4,1,1
438,56,2,331,9,2392.43,1,3.66,2.3,2,0,1
484,67,0,333,2,2176.7,1,3.06,1.24,6,1,1
481,59,0,331,9,2392.43,1,3.66,2.3,4,1,1
408,64,1,352,0,2584.92,6,3.55,2.58,3,1,1
405,59,0,341,0,2194.02,1,3.49,2.54,5,1,1
492,74,0,376,2,1554.72,1,3.98,0.88,7,0,1
415,60,0,378,6,2467.78,1,3.18,1.25,2,1,1
420,70,1,312,2,2043.06,1,3.65,2.63,3,1,1
447,61,2,363,0,2691.28,6,3.84,1.58,5,1,1
477,67,1,335,6,2060.24,1,3.44,0.14,5,1,1
496,71,2,328,0,1869.68,1,3.66,2.21,4,1,1
470,72,0,335,6,2060.24,1,3.44,0.14,5,1,1
436,60,2,352,0,2584.92,6,3.55,2.58,6,1,1
430,63,0,355,0,1836.85,1,3.66,2.59,7,1,1
431,68,0,334,2,2461.98,6,3.98,0.29,4,1,1
478,57,1,371,0,1641.17,1,3.31,0.49,2,1,1
432,55,1,397,6,2097.96,6,3.27,2.37,2,1,1
434,56,0,304,2,1859.8,1,3.69,1.21,2,0,1
407,56,0,368,9,2340.86,1,3.57,2.04,2,1,1
489,62,2,362,2,2219.73,1,2.68,0.11,4,1,1
425,63,0,353,9,2200.6,1,3.85,0.44,1,1,1
441,58,1,351,9,2642.02,1,3.64,1.36,4,1,1
495,58,0,365,0,1866.1,6,3.45,0.44,1,1,1
486,65,0,396,9,2565.73,1,3.52,0.43,4,1,1
414,72,1,361,0,1762.57,6,3.51,1.85,2,0,1
454,64,0,307,0,1898.51,1,3.49,2.71,5,1,1
436,60,2,353,9,2200.6,1,3.85,0.44,3,1,1
478,57,1,350,6,1539.08,1,4.76,0.25,1,1,1
425,63,0,363,0,2691.28,6,3.84,1.58,3,1,1
459,67,1,312,2,2043.06,1,3.65,2.63,3,1,1
442,74,1,324,0,1686.55,6,3.41,1.29,5,0,1
405,59,0,340,9,1652.71,6,3.5,1.27,5,1,1
486,65,0,354,2,1665.67,6,3.47,1.53,3,1,1
402,61,2,325,9,2724.44,1,3.13,0.96,4,1,1
476,72,0,372,6,1776.81,6,3.24,2.37,4,1,1
437,73,1,360,0,2722.91,1,3.33,2.18,7,0,1
446,60,0,333,2,2176.7,1,3.06,1.24,9,1,1
410,61,2,311,6,2401.4,6,3.12,0.89,4,0,1
493,73,2,393,0,2493.17,6,3.69,1.18,2,1,1
423,60,2,312,2,2043.06,1,3.65,2.63,6,1,1
401,59,0,314,9,2436.98,6,3.99,0.23,8,1,1
402,61,2,305,2,2956.56,1,3.59,1.28,5,0,1
458,62,2,372,6,1776.81,6,3.24,2.37,6,1,1
425,63,0,378,6,2467.78,1,3.18,1.25,4,1,1
471,73,1,306,6,2503.33,6,3.56,0.52,8,1,1
436,60,2,359,0,2642.62,6,3.43,0.96,6,1,1
438,56,2,367,2,2359.86,6,3.62,2.18,3,1,1
485,71,0,322,0,1894.47,6,3.44,1.78,6,1,1
482,64,0,348,6,2029.46,6,3.48,0.31,6,1,1
413,59,0,373,6,1981.78,1,3.59,0.98,4,1,1
498,58,0,382,6,2219.66,6,3.56,0.43,3,1,1
482,64,0,385,6,2998.64,1,3.38,1.76,4,1,1
465,63,1,361,0,1762.57,6,3.51,1.85,4,0,1
494,67,0,318,0,2274.61,1,3.51,1.7,3,1,1
423,60,2,323,0,2125.85,1,3.34,1.95,5,1,1
443,72,1,396,9,2565.73,1,3.52,0.43,4,1,1
417,66,0,383,0,2601.48,6,3.55,1.06,1,1,1
436,60,2,324,0,1686.55,6,3.41,1.29,3,1,1
415,60,0,326,0,2052.18,6,3.68,1.83,4,0,1
497,69,0,356,0,2098.75,1,3.37,1.41,5,1,1
478,57,1,331,9,2392.43,1,3.66,2.3,9,1,1
433,68,1,381,0,1872.59,1,3.57,2.56,7,1,1
412,61,0,352,0,2584.92,6,3.55,2.58,4,1,1
484,67,0,309,2,1957.01,1,3.67,0.58,3,1,1
497,69,0,354,2,1665.67,6,3.47,1.53,3,1,1
473,62,1,367,2,2359.86,6,3.62,2.18,3,1,1
406,64,1,396,9,2565.73,1,3.52,0.43,1,1,1
453,63,1,344,6,2120.99,1,3.72,2.25,3,1,1
408,64,1,342,0,1944.72,6,3.77,0.52,2,1,1
405,59,0,320,0,2390.12,6,3.58,2.22,3,1,1
444,57,0,395,9,1953.33,1,3.29,1.98,7,1,1
426,58,0,306,6,2503.33,6,3.56,0.52,7,1,1
414,72,1,304,2,1859.8,1,3.69,1.21,5,1,1
409,68,0,326,0,2052.18,6,3.68,1.83,9,1,1
495,58,0,324,0,1686.55,6,3.41,1.29,4,1,1
496,71,2,319,6,1777.94,6,3.38,2.63,4,1,1
474,65,0,379,0,2415.24,6,3.41,1.33,7,1,1
422,74,1,365,0,1866.1,6,3.45,0.44,2,1,1
411,57,1,365,0,1866.1,6,3.45,0.44,5,1,1
460,68,1,370,0,1581.3,6,3.19,0.96,1,1,1
473,62,1,381,0,1872.59,1,3.57,2.56,8,0,1
460,68,1,360,0,2722.91,1,3.33,2.18,9,1,1
445,59,2,399,6,2755.95,1,3.71,1.19,6,0,1
434,56,0,355,0,1836.85,1,3.66,2.59,7,1,1
451,57,1,341,0,2194.02,1,3.49,2.54,4,1,1
487,59,1,376,2,1554.72,1,3.98,0.88,6,1,1
440,68,0,311,6,2401.4,6,3.12,0.89,8,1,1
429,68,1,314,9,2436.98,6,3.99,0.23,7,1,1
441,58,1,354,2,1665.67,6,3.47,1.53,7,0,1
425,63,0,328,0,1869.68,1,3.66,2.21,5,1,1
461,73,1,332,0,2182.15,1,3.56,1.7,4,1,1
406,64,1,341,0,2194.02,1,3.49,2.54,9,1,1
479,61,1,328,0,1869.68,1,3.66,2.21,5,1,1
497,69,0,301,6,1800.29,1,3.33,1.86,2,1,1
408,64,1,361,0,1762.57,6,3.51,1.85,2,1,1
422,74,1,343,9,2622.84,1,4.65,0.11,7,1,1
422,74,1,361,0,1762.57,6,3.51,1.85,3,1,1
437,73,1,363,0,2691.28,6,3.84,1.58,2,0,1
468,56,1,311,6,2401.4,6,3.12,0.89,8,1,1
427,59,0,336,6,2641.31,1,3.61,1.69,1,1,1
416,57,0,337,9,1504.1,1,3.67,2.0,6,1,1
407,56,0,342,0,1944.72,6,3.77,0.52,7,1,1
434,56,0,350,6,1539.08,1,4.76,0.25,7,0,1
487,59,1,362,2,2219.73,1,2.68,0.11,3,1,1
401,59,0,357,6,2936.54,6,3.69,0.3,5,1,1
444,57,0,394,9,2297.26,6,3.51,2.0,5,0,1
412,61,0,315,2,2981.84,1,3.39,0.26,6,1,1
476,72,0,367,2,2359.86,6,3.62,2.18,9,1,1
431,68,0,330,6,1766.82,1,3.72,1.95,10,1,1
495,58,0,363,0,2691.28,6,3.84,1.58,7,1,1
493,73,2,327,2,2234.35,1,3.59,2.22,7,1,1
483,68,1,310,6,2863.02,1,3.54,1.38,4,1,1
476,72,0,351,9,2642.02,1,3.64,1.36,9,1,1
492,74,0,339,6,1851.04,6,3.64,1.35,7,1,1
436,60,2,366,0,2296.66,1,3.78,2.12,3,1,1
462,62,2,342,0,1944.72,6,3.77,0.52,6,1,1
422,74,1,333,2,2176.7,1,3.06,1.24,6,1,1
485,71,0,314,9,2436.98,6,3.99,0.23,5,1,1
498,58,0,358,0,2561.79,1,3.42,2.25,5,1,1
420,70,1,400,6,1607.72,6,3.17,0.27,2,1,1
488,64,1,338,6,2410.48,6,3.42,1.76,1,1,1
456,71,2,303,9,1807.93,1,3.69,0.66,2,1,1
493,73,2,392,0,1873.0,6,3.66,1.18,6,1,1
491,68,0,354,2,1665.67,6,3.47,1.53,6,1,1
483,68,1,357,6,2936.54,6,3.69,0.3,8,1,1
456,71,2,344,6,2120.99,1,3.72,2.25,8,1,1
500,70,1,304,2,1859.8,1,3.69,1.21,7,0,1
487,59,1,314,9,2436.98,6,3.99,0.23,4,1,1
437,73,1,330,6,1766.82,1,3.72,1.95,3,1,1
402,61,2,368,9,2340.86,1,3.57,2.04,6,0,1
486,65,0,335,6,2060.24,1,3.44,0.14,7,1,1
492,74,0,379,0,2415.24,6,3.41,1.33,8,1,1
450,58,0,340,9,1652.71,6,3.5,1.27,2,1,1
469,63,1,385,6,2998.64,1,3.38,1.76,4,0,1
487,59,1,393,0,2493.17,6,3.69,1.18,4,1,1
459,67,1,330,6,1766.82,1,3.72,1.95,4,1,1
485,71,0,323,0,2125.85,1,3.34,1.95,4,1,1
448,72,0,349,2,2708.94,1,3.76,1.96,5,0,1
427,59,0,303,9,1807.93,1,3.69,0.66,6,1,1
451,57,1,397,6,2097.96,6,3.27,2.37,5,1,1
424,72,0,334,2,2461.98,6,3.98,0.29,4,1,1
499,69,1,308,6,2770.95,1,3.11,0.62,10,1,1
402,61,2,311,6,2401.4,6,3.12,0.89,5,1,1
444,57,0,396,9,2565.73,1,3.52,0.43,4,1,1
483,68,1,306,6,2503.33,6,3.56,0.52,6,1,1
409,68,0,331,9,2392.43,1,3.66,2.3,10,1,1
496,71,2,335,6,2060.24,1,3.44,0.14,4,1,1
461,73,1,383,0,2601.48,6,3.55,1.06,5,1,1
500,70,1,320,0,2390.12,6,3.58,2.22,2,1,1
479,61,1,312,2,2043.06,1,3.65,2.63,4,1,1
449,65,0,322,0,1894.47,6,3.44,1.78,9,1,1
462,62,2,317,0,2385.24,6,3.48,1.93,3,1,1
442,74,1,371,0,1641.17,1,3.31,0.49,4,1,1
475,67,0,324,0,1686.55,6,3.41,1.29,11,1,1
490,67,0,362,2,2219.73,1,2.68,0.11,5,1,1
424,72,0,389,9,1618.72,1,3.82,2.36,6,1,1
500,70,1,369,2,2573.24,1,3.28,0.96,5,1,1
441,58,1,315,2,2981.84,1,3.39,0.26,2,1,1
494,67,0,381,0,1872.59,1,3.57,2.56,8,1,1
500,70,1,345,9,2338.49,6,3.57,0.54,10,1,1
481,59,0,308,6,2770.95,1,3.11,0.62,11,1,1
425,63,0,365,0,1866.1,6,3.45,0.44,8,0,1
428,60,0,340,9,1652.71,6,3.5,1.27,7,1,1
402,61,2,355,0,1836.85,1,3.66,2.59,4,1,1
457,73,1,386,2,2819.33,1,2.48,0.05,8,1,1
437,73,1,319,6,1777.94,6,3.38,2.63,5,1,1
496,71,2,386,2,2819.33,1,2.48,0.05,4,1,1
411,57,1,380,0,2384.1,1,3.75,0.59,6,1,1
466,64,1,304,2,1859.8,1,3.69,1.21,8,1,1
486,65,0,394,9,2297.26,6,3.51,2.0,3,1,1
442,74,1,351,9,2642.02,1,3.64,1.36,5,1,1
451,57,1,395,9,1953.33,1,3.29,1.98,6,1,1
474,65,0,338,6,2410.48,6,3.42,1.76,8,1,1
495,58,0,396,9,2565.73,1,3.52,0.43,3,1,1
463,71,0,387,9,1545.75,6,3.58,1.2,3,1,1
460,68,1,362,2,2219.73,1,2.68,0.11,1,1,1
460,68,1,360,0,2722.91,1,3.33,2.18,5,1,1
449,65,0,314,9,2436.98,6,3.99,0.23,4,1,1
412,61,0,386,2,2819.33,1,2.48,0.05,3,1,1
454,64,0,333,2,2176.7,1,3.06,1.24,6,1,1
496,71,2,322,0,1894.47,6,3.44,1.78,4,1,1
435,67,1,388,2,2988.13,6,3.73,2.38,3,1,1
488,64,1,368,9,2340.86,1,3.57,2.04,5,1,1
411,57,1,374,9,2090.3,1,3.53,0.53,9,1,1
489,62,2,320,0,2390.12,6,3.58,2.22,2,1,1
488,64,1,368,9,2340.86,1,3.57,2.04,3,0,1
438,56,2,343,9,2622.84,1,4.65,0.11,8,1,1
415,60,0,350,6,1539.08,1,4.76,0.25,5,1,1
407,56,0,377,9,1906.81,1,3.62,0.74,4,1,1
440,68,0,304,2,1859.8,1,3.69,1.21,7,1,1
483,68,1,380,0,2384.1,1,3.75,0.59,2,1,1
450,58,0,335,6,2060.24,1,3.44,0.14,5,1,1
412,61,0,330,6,1766.82,1,3.72,1.95,7,1,1
495,58,0,373,6,1981.78,1,3.59,0.98,2,0,1
483,68,1,378,6,2467.78,1,3.18,1.25,2,1,1
414,72,1,397,6,2097.96,6,3.27,2.37,5,0,1
402,61,2,399,6,2755.95,1,3.71,1.19,6,1,1
463,71,0,367,2,2359.86,6,3.62,2.18,5,1,1
453,63,1,393,0,2493.17,6,3.69,1.18,5,1,1
412,61,0,312,2,2043.06,1,3.65,2.63,5,0,1
455,65,1,320,0,2390.12,6,3.58,2.22,3,1,1
426,58,0,326,0,2052.18,6,3.68,1.83,5,1,1
403,55,1,362,2,2219.73,1,2.68,0.11,7,1,1
449,65,0,395,9,1953.33,1,3.29,1.98,8,1,1
445,59,2,370,0,1581.3,6,3.19,0.96,7,1,1
414,72,1,385,6,2998.64,1,3.38,1.76,6,1,1
455,65,1,320,0,2390.12,6,3.58,2.22,6,1,1
405,59,0,339,6,1851.04,6,3.64,1.35,6,1,1
430,63,0,344,6,2120.99,1,3.72,2.25,4,1,1
418,70,1,355,0,1836.85,1,3.66,2.59,2,1,1
451,57,1,304,2,1859.8,1,3.69,1.21,11,1,1
447,61,2,309,2,1957.01,1,3.67,0.58,3,1,1
499,69,1,372,6,1776.81,6,3.24,2.37,3,1,1
477,67,1,348,6,2029.46,6,3.48,0.31,6,1,1
463,71,0,395,9,1953.33,1,3.29,1.98,1,1,1
456,71,2,368,9,2340.86,1,3.57,2.04,6,1,1
491,68,0,316,9,2722.53,1,3.43,1.33,2,1,1
447,61,2,301,6,1800.29,1,3.33,1.86,5,1,1
432,55,1,369,2,2573.24,1,3.28,0.96,6,1,1
404,56,1,322,0,1894.47,6,3.44,1.78,4,1,1
483,68,1,321,0,1978.58,6,3.44,0.3,8,1,1
478,57,1,388,2,2988.13,6,3.73,2.38,5,1,1
500,70,1,372,6,1776.81,6,3.24,2.37,12,1,1
451,57,1,301,6,1800.29,1,3.33,1.86,12,1,1
422,74,1,395,9,1953.33,1,3.29,1.98,8,1,1
454,64,0,374,9,2090.3,1,3.53,0.53,6,1,1
436,60,2,345,9,2338.49,6,3.57,0.54,5,1,1
476,72,0,345,9,2338.49,6,3.57,0.54,4,1,1
428,60,0,316,9,2722.53,1,3.43,1.33,7,1,1
441,58,1,301,6,1800.29,1,3.33,1.86,4,1,1
475,67,0,340,9,1652.71,6,3.5,1.27,5,1,1
447,61,2,378,6,2467.78,1,3.18,1.25,5,1,1
423,60,2,302,6,2459.36,6,3.47,0.66,2,1,1
415,60,0,378,6,2467.78,1,3.18,1.25,1,1,1
485,71,0,366,0,2296.66,1,3.78,2.12,8,1,1
478,57,1,301,6,1800.29,1,3.33,1.86,5,1,1
451,57,1,303,9,1807.93,1,3.69,0.66,1,0,1
417,66,0,368,9,2340.86,1,3.57,2.04,5,1,1
443,72,1,329,9,2460.62,6,3.39,0.51,3,1,1
450,58,0,395,9,1953.33,1,3.29,1.98,4,0,1
500,70,1,329,9,2460.62,6,3.39,0.51,3,1,1
465,63,1,391,6,1742.84,6,3.55,1.15,6,1,1
445,59,2,306,6,2503.33,6,3.56,0.52,8,1,1
449,65,0,321,0,1978.58,6,3.44,0.3,5,1,1
412,61,0,382,6,2219.66,6,3.56,0.43,3,1,1
403,55,1,318,0,2274.61,1,3.51,1.7,6,1,1
455,65,1,367,2,2359.86,6,3.62,2.18,8,1,1
464,56,1,352,0,2584.92,6,3.55,2.58,8,0,1
405,59,0,361,0,1762.57,6,3.51,1.85,4,1,1
473,62,1,305,2,2956.56,1,3.59,1.28,4,1,1
420,70,1,373,6,1981.78,1,3.59,0.98,4,1,1
493,73,2,377,9,1906.81,1,3.62,0.74,9,1,1
436,60,2,319,6,1777.94,6,3.38,2.63,6,1,1
415,60,0,315,2,2981.84,1,3.39,0.26,5,1,1
403,55,1,388,2,2988.13,6,3.73,2.38,4,1,1
477,67,1,370,0,1581.3,6,3.19,0.96,3,1,1
452,64,0,372,6,1776.81,6,3.24,2.37,3,1,1
458,62,2,336,6,2641.31,1,3.61,1.69,5,1,1
490,67,0,385,6,2998.64,1,3.38,1.76,6,1,1
485,71,0,334,2,2461.98,6,3.98,0.29,5,1,1
478,57,1,363,0,2691.28,6,3.84,1.58,6,1,1
408,64,1,340,9,1652.71,6,3.5,1.27,4,1,1
437,73,1,358,0,2561.79,1,3.42,2.25,5,1,1
442,74,1,347,0,1713.07,1,3.61,1.52,2,1,1
441,58,1,377,9,1906.81,1,3.62,0.74,8,1,1
482,64,0,367,2,2359.86,6,3.62,2.18,2,1,1
470,72,0,338,6,2410.48,6,3.42,1.76,4,1,1
500,70,1,322,0,1894.47,6,3.44,1.78,3,1,1
489,62,2,368,9,2340.86,1,3.57,2.04,7,1,1
500,70,1,400,6,1607.72,6,3.17,0.27,11,1,1
456,71,2,314,9,2436.98,6,3.99,0.23,8,1,1
412,61,0,383,0,2601.48,6,3.55,1.06,2,1,1
430,63,0,391,6,1742.84,6,3.55,1.15,3,1,1
479,61,1,395,9,1953.33,1,3.29,1.98,7,0,1
430,63,0,370,0,1581.3,6,3.19,0.96,3,1,1
455,65,1,303,9,1807.93,1,3.69,0.66,5,1,1
423,60,2,319,6,1777.94,6,3.38,2.63,3,1,1
415,60,0,317,0,2385.24,6,3.48,1.93,3,1,1
409,68,0,306,6,2503.33,6,3.56,0.52,4,1,1
482,64,0,398,6,2923.65,1,3.47,1.85,5,1,1
469,63,1,389,9,1618.72,1,3.82,2.36,10,1,1
467,67,1,340,9,1652.71,6,3.5,1.27,7,1,1
428,60,0,341,0,2194.02,1,3.49,2.54,5,1,1
482,64,0,336,6,2641.31,1,3.61,1.69,2,1,1
469,63,1,398,6,2923.65,1,3.47,1.85,5,1,1
479,61,1,352,0,2584.92,6,3.55,2.58,6,1,1
499,69,1,369,2,2573.24,1,3.28,0.96,3,1,1
500,70,1,398,6,2923.65,1,3.47,1.85,7,1,1
452,64,0,374,9,2090.3,1,3.53,0.53,7,1,1
499,69,1,341,0,2194.02,1,3.49,2.54,6,0,1
479,61,1,395,9,1953.33,1,3.29,1.98,8,0,1
476,72,0,390,0,2851.27,6,3.45,0.56,9,1,1
429,68,1,310,6,2863.02,1,3.54,1.38,5,1,1
425,63,0,400,6,1607.72,6,3.17,0.27,6,1,1
431,68,0,393,0,2493.17,6,3.69,1.18,5,1,1
475,67,0,314,9,2436.98,6,3.99,0.23,4,1,1
476,72,0,357,6,2936.54,6,3.69,0.3,3,1,1
412,61,0,348,6,2029.46,6,3.48,0.31,2,1,1
468,56,1,382,6,2219.66,6,3.56,0.43,2,1,1
408,64,1,388,2,2988.13,6,3.73,2.38,4,1,1
442,74,1,335,6,2060.24,1,3.44,0.14,6,1,1
430,63,0,373,6,1981.78,1,3.59,0.98,4,1,1
458,62,2,329,9,2460.62,6,3.39,0.51,4,1,1
484,67,0,383,0,2601.48,6,3.55,1.06,5,1,1
476,72,0,304,2,1859.8,1,3.69,1.21,5,1,1
475,67,0,373,6,1981.78,1,3.59,0.98,5,1,1
427,59,0,325,9,2724.44,1,3.13,0.96,3,1,1
421,59,1,304,2,1859.8,1,3.69,1.21,5,1,1
424,72,0,318,0,2274.61,1,3.51,1.7,5,1,1
446,60,0,329,9,2460.62,6,3.39,0.51,2,1,1
402,61,2,323,0,2125.85,1,3.34,1.95,2,1,1
408,64,1,391,6,1742.84,6,3.55,1.15,3,1,1
482,64,0,307,0,1898.51,1,3.49,2.71,5,1,1
419,66,1,316,9,2722.53,1,3.43,1.33,1,1,1
457,73,1,315,2,2981.84,1,3.39,0.26,7,1,1
419,66,1,331,9,2392.43,1,3.66,2.3,3,1,1
463,71,0,365,0,1866.1,6,3.45,0.44,8,0,1
406,64,1,311,6,2401.4,6,3.12,0.89,3,1,1
437,73,1,379,0,2415.24,6,3.41,1.33,6,1,1
443,72,1,325,9,2724.44,1,3.13,0.96,6,1,1
424,72,0,320,0,2390.12,6,3.58,2.22,5,1,1
422,74,1,383,0,2601.48,6,3.55,1.06,4,1,1
411,57,1,378,6,2467.78,1,3.18,1.25,13,1,1
480,62,2,335,6,2060.24,1,3.44,0.14,9,1,1
483,68,1,309,2,1957.01,1,3.67,0.58,1,1,1
432,55,1,388,2,2988.13,6,3.73,2.38,4,1,1
446,60,0,381,0,1872.59,1,3.57,2.56,7,1,1
465,63,1,366,0,2296.66,1,3.78,2.12,7,1,1
435,67,1,330,6,1766.82,1,3.72,1.95,6,1,1
417,66,0,390,0,2851.27,6,3.45,0.56,5,1,1
406,64,1,331,9,2392.43,1,3.66,2.3,5,1,1
460,68,1,365,0,1866.1,6,3.45,0.44,1,1,1
477,67,1,340,9,1652.71,6,3.5,1.27,7,1,1
486,65,0,360,0,2722.91,1,3.33,2.18,8,1,1
408,64,1,360,0,2722.91,1,3.33,2.18,3,1,1
465,63,1,353,9,2200.6,1,3.85,0.44,3,1,1
483,68,1,305,2,2956.56,1,3.59,1.28,5,1,1
446,60,0,320,0,2390.12,6,3.58,2.22,3,1,1
423,60,2,318,0,2274.61,1,3.51,1.7,3,1,1
409,68,0,380,0,2384.1,1,3.75,0.59,5,1,1
491,68,0,345,9,2338.49,6,3.57,0.54,8,1,1
445,59,2,339,6,1851.04,6,3.64,1.35,6,1,1
498,58,0,394,9,2297.26,6,3.51,2.0,8,0,1
415,60,0,305,2,2956.56,1,3.59,1.28,3,1,1
449,65,0,309,2,1957.01,1,3.67,0.58,4,1,1
439,63,1,387,9,1545.75,6,3.58,1.2,6,1,1
433,68,1,345,9,2338.49,6,3.57,0.54,1,1,1
468,56,1,331,9,2392.43,1,3.66,2.3,5,1,1
480,62,2,387,9,1545.75,6,3.58,1.2,4,1,1
420,70,1,365,0,1866.1,6,3.45,0.44,6,1,1
482,64,0,327,2,2234.35,1,3.59,2.22,8,1,1
482,64,0,345,9,2338.49,6,3.57,0.54,8,1,1
482,64,0,363,0,2691.28,6,3.84,1.58,8,1,1
491,68,0,376,2,1554.72,1,3.98,0.88,3,1,1
450,58,0,331,9,2392.43,1,3.66,2.3,3,0,1
454,64,0,400,6,1607.72,6,3.17,0.27,5,1,1
402,61,2,343,9,2622.84,1,4.65,0.11,8,1,1
407,56,0,387,9,1545.75,6,3.58,1.2,4,1,1
456,71,2,386,2,2819.33,1,2.48,0.05,6,1,1
438,56,2,350,6,1539.08,1,4.76,0.25,5,1,1
428,60,0,339,6,1851.04,6,3.64,1.35,3,0,1
470,72,0,324,0,1686.55,6,3.41,1.29,7,1,1
418,70,1,351,9,2642.02,1,3.64,1.36,8,1,1
499,69,1,396,9,2565.73,1,3.52,0.43,6,1,1
464,56,1,395,9,1953.33,1,3.29,1.98,3,1,1
441,58,1,340,9,1652.71,6,3.5,1.27,8,1,1
407,56,0,351,9,2642.02,1,3.64,1.36,4,1,1
433,68,1,320,0,2390.12,6,3.58,2.22,2,1,1
477,67,1,337,9,1504.1,1,3.67,2.0,10,1,1
434,56,0,395,9,1953.33,1,3.29,1.98,2,1,1
408,64,1,361,0,1762.57,6,3.51,1.85,3,1,1
477,67,1,302,6,2459.36,6,3.47,0.66,10,1,1
488,64,1,313,0,1771.06,1,3.59,0.26,6,1,1
461,73,1,343,9,2622.84,1,4.65,0.11,3,1,1
442,74,1,382,6,2219.66,6,3.56,0.43,12,1,1
463,71,0,352,0,2584.92,6,3.55,2.58,7,1,1
495,58,0,331,9,2392.43,1,3.66,2.3,3,1,1
468,56,1,337,9,1504.1,1,3.67,2.0,6,1,1
403,55,1,311,6,2401.4,6,3.12,0.89,8,0,1
449,65,0,388,2,2988.13,6,3.73,2.38,6,1,1
491,68,0,348,6,2029.46,6,3.48,0.31,3,0,1
489,62,2,388,2,2988.13,6,3.73,2.38,2,1,1
462,62,2,305,2,2956.56,1,3.59,1.28,6,1,1
441,58,1,327,2,2234.35,1,3.59,2.22,3,1,1
405,59,0,317,0,2385.24,6,3.48,1.93,9,1,1
402,61,2,370,0,1581.3,6,3.19,0.96,4,1,1
445,59,2,341,0,2194.02,1,3.49,2.54,6,1,1
420,70,1,315,2,2981.84,1,3.39,0.26,6,1,1
417,66,0,301,6,1800.29,1,3.33,1.86,3,0,1
496,71,2,334,2,2461.98,6,3.98,0.29,3,0,1
489,62,2,340,9,1652.71,6,3.5,1.27,6,1,1
454,64,0,325,9,2724.44,1,3.13,0.96,6,1,1
472,61,0,353,9,2200.6,1,3.85,0.44,7,1,1
459,67,1,356,0,2098.75,1,3.37,1.41,8,1,1
462,62,2,381,0,1872.59,1,3.57,2.56,14,1,1
477,67,1,330,6,1766.82,1,3.72,1.95,7,1,1
463,71,0,400,6,1607.72,6,3.17,0.27,11,1,1
449,65,0,338,6,2410.48,6,3.42,1.76,7,1,1
485,71,0,305,2,2956.56,1,3.59,1.28,5,0,1
464,56,1,355,0,1836.85,1,3.66,2.59,5,1,1
490,67,0,395,9,1953.33,1,3.29,1.98,6,1,1
435,67,1,373,6,1981.78,1,3.59,0.98,8,1,1
441,58,1,333,2,2176.7,1,3.06,1.24,2,1,1
451,57,1,310,6,2863.02,1,3.54,1.38,8,1,1
424,72,0,318,0,2274.61,1,3.51,1.7,5,1,1
431,68,0,321,0,1978.58,6,3.44,0.3,9,1,1
489,62,2,301,6,1800.29,1,3.33,1.86,4,1,1
404,56,1,397,6,2097.96,6,3.27,2.37,6,1,1
417,66,0,377,9,1906.81,1,3.62,0.74,10,1,1
412,61,0,366,0,2296.66,1,3.78,2.12,4,1,1
442,74,1,346,9,2009.49,6,3.65,0.78,4,0,1
483,68,1,356,0,2098.75,1,3.37,1.41,5,1,1
417,66,0,385,6,2998.64,1,3.38,1.76,8,1,1
436,60,2,308,6,2770.95,1,3.11,0.62,6,1,1
449,65,0,353,9,2200.6,1,3.85,0.44,5,0,1
472,61,0,321,0,1978.58,6,3.44,0.3,5,1,1
415,60,0,361,0,1762.57,6,3.51,1.85,4,1,1
417,66,0,393,0,2493.17,6,3.69,1.18,5,1,1
427,59,0,376,2,1554.72,1,3.98,0.88,5,1,1
483,68,1,348,6,2029.46,6,3.48,0.31,6,1,1
472,61,0,317,0,2385.24,6,3.48,1.93,7,1,1
489,62,2,377,9,1906.81,1,3.62,0.74,4,1,1
449,65,0,356,0,2098.75,1,3.37,1.41,3,1,1
467,67,1,399,6,2755.95,1,3.71,1.19,2,0,1
428,60,0,322,0,1894.47,6,3.44,1.78,12,1,1
