purchase_id,customer_id_num,customer_age,customer_gender,item_id_num,item_title_num,item_category_num,item_price,item_color,item_avg_rating,item_num_ratings,item_years_since_release,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device_num,label
5986,456,71,2,322,174,,1894.47,6,3.44,28,1.78,2024-01-28,5,,1,1
5987,415,60,0,355,186,,1836.85,1,3.66,57,2.59,2023-04-16,3,,1,1
5988,464,56,1,353,183,9.0,2200.6,1,3.85,14,0.44,2025-05-17,5,,0,1
5989,491,68,0,326,171,,2052.18,6,3.68,44,1.83,2023-12-30,4,,1,1
5990,445,59,2,318,201,,2274.61,1,3.51,44,1.7,2024-01-23,10,,1,1
5991,424,72,0,320,178,,2390.12,6,3.58,68,2.22,2023-07-15,8,,1,1
5992,475,67,0,350,91,6.0,1539.08,1,4.76,5,0.25,2025-08-01,4,,1,1
5993,469,63,1,358,213,,2561.79,1,3.42,42,2.25,2023-08-16,2,,1,1
5994,477,67,1,371,171,,1641.17,1,3.31,24,0.49,2025-04-26,3,,0,1
5995,438,56,2,392,207,,1873.0,6,3.66,31,1.18,2024-07-24,6,3.5,1,1
5996,484,67,0,393,203,,2493.17,6,3.69,29,1.18,2024-08-18,6,,1,1
5997,478,57,1,333,212,2.0,2176.7,1,3.06,21,1.24,2024-08-18,4,3.0,1,1
5998,467,67,1,389,218,9.0,1618.72,1,3.82,47,2.36,2023-06-13,7,,0,1
5999,435,67,1,356,173,,2098.75,1,3.37,29,1.41,2024-05-31,6,,1,1
6000,478,57,1,364,176,2.0,1537.69,6,3.44,38,1.66,2024-02-09,1,,1,1
6001,406,64,1,358,213,,2561.79,1,3.42,42,2.25,2023-07-31,5,,1,1
6002,449,65,0,312,175,2.0,2043.06,1,3.65,49,2.63,2023-02-21,6,,1,1
6003,447,61,2,304,197,2.0,1859.8,1,3.69,20,1.21,2024-07-27,4,,1,1
6004,436,60,2,386,214,2.0,2819.33,1,2.48,1,0.05,2025-10-28,4,,0,1
6005,475,67,0,356,173,,2098.75,1,3.37,29,1.41,2024-06-11,7,,1,1
6006,429,68,1,338,182,6.0,2410.48,6,3.42,73,1.76,2024-02-04,5,,1,1
6007,455,65,1,397,182,6.0,2097.96,6,3.27,56,2.37,2023-05-26,6,,0,1
6008,458,62,2,338,182,6.0,2410.48,6,3.42,73,1.76,2023-12-31,4,,1,1
6009,418,70,1,397,182,6.0,2097.96,6,3.27,56,2.37,2023-06-12,4,,1,1
6010,487,59,1,398,68,6.0,2923.65,1,3.47,21,1.85,2023-12-28,5,,1,1
6011,472,61,0,367,190,2.0,2359.86,6,3.62,47,2.18,2023-08-05,4,,0,1
6012,448,72,0,379,195,,2415.24,6,3.41,27,1.33,2024-06-28,2,,1,1
6013,490,67,0,356,173,,2098.75,1,3.37,29,1.41,2024-05-31,4,,1,1
6014,473,62,1,372,83,6.0,1776.81,6,3.24,53,2.37,2023-05-12,3,,1,1
6015,433,68,1,326,171,,2052.18,6,3.68,44,1.83,2023-12-08,2,,1,1
6016,431,68,0,339,182,6.0,1851.04,6,3.64,39,1.35,2024-05-19,6,,1,1
6017,469,63,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-05-24,2,,1,1
6018,471,73,1,342,166,,1944.72,6,3.77,17,0.52,2025-04-20,4,,1,1
6019,483,68,1,374,191,9.0,2090.3,1,3.53,15,0.53,2025-04-24,4,,1,1
6020,423,60,2,320,178,,2390.12,6,3.58,68,2.22,2023-07-29,4,,1,1
6021,484,67,0,312,175,2.0,2043.06,1,3.65,49,2.63,2023-03-23,1,,1,1
6022,418,70,1,331,167,9.0,2392.43,1,3.66,50,2.3,2023-07-31,4,,1,1
6023,422,74,1,384,73,6.0,2360.73,1,3.29,36,1.45,2024-04-19,6,,0,1
6024,488,64,1,398,68,6.0,2923.65,1,3.47,21,1.85,2023-12-17,2,3.0,1,1
6025,467,67,1,393,203,,2493.17,6,3.69,29,1.18,2024-09-06,2,,1,1
6026,409,68,0,374,191,9.0,2090.3,1,3.53,15,0.53,2025-04-26,3,,1,1
6027,415,60,0,343,167,9.0,2622.84,1,4.65,1,0.11,2025-08-30,7,,1,1
6028,498,58,0,400,88,6.0,1607.72,6,3.17,4,0.27,2025-07-08,6,,0,1
6029,492,74,0,390,210,,2851.27,6,3.45,9,0.56,2025-03-21,4,3.5,1,1
6030,491,68,0,303,205,9.0,1807.93,1,3.69,8,0.66,2025-03-08,4,3.5,1,1
6031,478,57,1,381,200,,1872.59,1,3.57,63,2.56,2023-04-13,3,,1,1
6032,470,72,0,388,170,2.0,2988.13,6,3.73,45,2.38,2023-05-12,3,5.0,1,1
6034,474,65,0,379,195,,2415.24,6,3.41,27,1.33,2024-06-03,3,,1,1
6035,438,56,2,336,62,6.0,2641.31,1,3.61,34,1.69,2024-03-05,3,,1,1
6036,474,65,0,387,208,9.0,1545.75,6,3.58,23,1.2,2024-08-08,4,3.5,1,1
6037,466,64,1,349,170,2.0,2708.94,1,3.76,33,1.96,2023-11-15,3,,1,1
6038,456,71,2,324,169,,1686.55,6,3.41,34,1.29,2024-06-27,5,,1,1
6039,404,56,1,311,85,6.0,2401.4,6,3.12,19,0.89,2024-12-26,4,4.0,0,1
6040,407,56,0,397,182,6.0,2097.96,6,3.27,56,2.37,2023-05-27,4,5.0,1,1
6041,471,73,1,372,83,6.0,1776.81,6,3.24,53,2.37,2023-07-03,6,,1,1
6042,446,60,0,336,62,6.0,2641.31,1,3.61,34,1.69,2024-03-05,6,3.0,1,1
6043,500,70,1,342,166,,1944.72,6,3.77,17,0.52,2025-04-11,5,,0,1
6044,464,56,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-05-05,5,4.0,1,1
6045,464,56,1,327,2,2.0,2234.35,1,3.59,43,2.22,2023-08-06,3,,1,1
6046,457,73,1,312,175,2.0,2043.06,1,3.65,49,2.63,2023-02-08,6,4.0,1,1
6047,459,67,1,315,21,2.0,2981.84,1,3.39,4,0.26,2025-06-28,2,,0,1
6048,473,62,1,396,194,9.0,2565.73,1,3.52,10,0.43,2025-05-23,5,,1,1
6049,439,63,1,338,182,6.0,2410.48,6,3.42,73,1.76,2023-12-21,8,5.0,1,1
6050,468,56,1,379,195,,2415.24,6,3.41,27,1.33,2024-07-04,2,,1,1
6051,441,58,1,369,215,2.0,2573.24,1,3.28,23,0.96,2024-11-19,4,,1,1
6052,465,63,1,369,215,2.0,2573.24,1,3.28,23,0.96,2024-10-29,2,4.0,1,1
6053,494,67,0,317,169,,2385.24,6,3.48,30,1.93,2023-10-26,5,,1,1
6054,434,56,0,389,218,9.0,1618.72,1,3.82,47,2.36,2023-06-16,7,,1,1
6055,423,60,2,389,218,9.0,1618.72,1,3.82,47,2.36,2023-06-13,5,4.5,0,1
6056,418,70,1,346,196,9.0,2009.49,6,3.65,21,0.78,2025-01-07,1,,1,1
6057,446,60,0,391,209,6.0,1742.84,6,3.55,19,1.15,2024-08-05,4,5.0,1,1
6058,401,59,0,348,158,6.0,2029.46,6,3.48,12,0.31,2025-06-06,6,,0,1
6059,449,65,0,343,167,9.0,2622.84,1,4.65,1,0.11,2025-10-04,8,,1,1
6060,476,72,0,381,200,,1872.59,1,3.57,63,2.56,2023-04-08,4,,1,1
6061,499,69,1,363,184,,2691.28,6,3.84,35,1.58,2024-03-18,1,,1,1
6062,432,55,1,397,182,6.0,2097.96,6,3.27,56,2.37,2023-06-20,3,,0,1
6063,500,70,1,309,60,2.0,1957.01,1,3.67,17,0.58,2025-03-28,1,,1,1
6064,436,60,2,392,207,,1873.0,6,3.66,31,1.18,2024-07-28,8,,0,1
6065,440,68,0,327,2,2.0,2234.35,1,3.59,43,2.22,2023-08-04,8,4.5,1,1
6066,483,68,1,385,209,6.0,2998.64,1,3.38,47,1.76,2023-12-20,3,,1,1
6067,411,57,1,343,167,9.0,2622.84,1,4.65,1,0.11,2025-09-15,5,,1,1
6068,420,70,1,311,85,6.0,2401.4,6,3.12,19,0.89,2024-12-12,4,,1,1
6069,454,64,0,336,62,6.0,2641.31,1,3.61,34,1.69,2024-02-15,5,,0,1
6070,498,58,0,311,85,6.0,2401.4,6,3.12,19,0.89,2024-11-30,8,,1,1
6071,470,72,0,358,213,,2561.79,1,3.42,42,2.25,2023-07-10,4,,1,1
6072,428,60,0,367,190,2.0,2359.86,6,3.62,47,2.18,2023-08-09,6,,1,1
6073,402,61,2,338,182,6.0,2410.48,6,3.42,73,1.76,2024-01-21,5,,1,1
6074,477,67,1,393,203,,2493.17,6,3.69,29,1.18,2024-08-20,1,,1,1
6075,452,64,0,377,179,9.0,1906.81,1,3.62,18,0.74,2025-01-01,5,,1,1
6076,471,73,1,305,43,2.0,2956.56,1,3.59,27,1.28,2024-06-10,7,4.0,0,1
6077,418,70,1,319,204,6.0,1777.94,6,3.38,67,2.63,2023-03-15,4,,1,1
6078,430,63,0,352,174,,2584.92,6,3.55,45,2.58,2023-04-20,6,,1,1
6079,492,74,0,350,91,6.0,1539.08,1,4.76,5,0.25,2025-07-02,5,5.0,1,1
6080,429,68,1,391,209,6.0,1742.84,6,3.55,19,1.15,2024-09-14,5,,1,1
6081,403,55,1,380,185,,2384.1,1,3.75,15,0.59,2025-04-09,6,3.5,1,1
6082,439,63,1,337,216,9.0,1504.1,1,3.67,31,2.0,2023-11-03,2,,1,1
6083,442,74,1,385,209,6.0,2998.64,1,3.38,47,1.76,2024-01-05,6,,1,1
6084,452,64,0,377,179,9.0,1906.81,1,3.62,18,0.74,2025-02-13,1,,1,1
6085,421,59,1,303,205,9.0,1807.93,1,3.69,8,0.66,2025-01-31,8,5.0,1,1
6086,441,58,1,382,68,6.0,2219.66,6,3.56,12,0.43,2025-05-25,1,,1,1
6087,479,61,1,324,169,,1686.55,6,3.41,34,1.29,2024-06-26,6,,1,1
6088,446,60,0,352,174,,2584.92,6,3.55,45,2.58,2023-03-10,5,,1,1
6089,444,57,0,365,185,,1866.1,6,3.45,5,0.44,2025-05-07,8,5.0,1,1
6090,422,74,1,318,201,,2274.61,1,3.51,44,1.7,2024-03-01,4,,1,1
6091,426,58,0,378,180,6.0,2467.78,1,3.18,21,1.25,2024-07-03,5,,1,1
6092,459,67,1,326,171,,2052.18,6,3.68,44,1.83,2023-12-07,5,,1,1
6093,421,59,1,364,176,2.0,1537.69,6,3.44,38,1.66,2024-01-30,4,5.0,1,1
6094,405,59,0,361,177,,1762.57,6,3.51,34,1.85,2023-12-12,8,,1,1
6095,434,56,0,346,196,9.0,2009.49,6,3.65,21,0.78,2025-02-08,2,,1,1
6096,403,55,1,322,174,,1894.47,6,3.44,28,1.78,2024-01-15,7,,1,1
6097,464,56,1,334,170,2.0,2461.98,6,3.98,5,0.29,2025-06-28,4,5.0,1,1
6098,405,59,0,390,210,,2851.27,6,3.45,9,0.56,2025-04-10,6,,1,1
6099,478,57,1,377,179,9.0,1906.81,1,3.62,18,0.74,2025-02-03,3,,1,1
6100,496,71,2,327,2,2.0,2234.35,1,3.59,43,2.22,2023-08-10,9,,1,1
6101,483,68,1,320,178,,2390.12,6,3.58,68,2.22,2023-08-09,3,4.0,1,1
6102,498,58,0,336,62,6.0,2641.31,1,3.61,34,1.69,2024-03-08,2,,1,1
6103,411,57,1,378,180,6.0,2467.78,1,3.18,21,1.25,2024-07-24,8,,1,1
6104,499,69,1,393,203,,2493.17,6,3.69,29,1.18,2024-08-20,4,,1,1
6105,403,55,1,386,214,2.0,2819.33,1,2.48,1,0.05,2025-09-08,5,,1,1
6106,457,73,1,378,180,6.0,2467.78,1,3.18,21,1.25,2024-07-25,6,,1,1
6107,470,72,0,337,216,9.0,1504.1,1,3.67,31,2.0,2023-10-14,5,,1,1
6108,476,72,0,304,197,2.0,1859.8,1,3.69,20,1.21,2024-08-25,4,,1,1
6109,455,65,1,329,208,9.0,2460.62,6,3.39,28,0.51,2025-04-07,2,,1,1
6110,421,59,1,333,212,2.0,2176.7,1,3.06,21,1.24,2024-08-12,2,,1,1
6111,404,56,1,373,83,6.0,1981.78,1,3.59,7,0.98,2024-10-09,7,5.0,1,1
6112,417,66,0,391,209,6.0,1742.84,6,3.55,19,1.15,2024-08-07,4,,1,1
6113,455,65,1,328,219,,1869.68,1,3.66,60,2.21,2023-07-13,10,,1,1
6114,487,59,1,313,211,,1771.06,1,3.59,7,0.26,2025-06-19,9,,1,1
6115,474,65,0,376,43,2.0,1554.72,1,3.98,12,0.88,2024-11-21,7,,1,1
6116,443,72,1,326,171,,2052.18,6,3.68,44,1.83,2023-12-24,5,,1,1
6117,419,66,1,316,181,9.0,2722.53,1,3.43,29,1.33,2024-05-26,9,,1,1
6118,499,69,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-05-12,6,,1,1
6119,464,56,1,400,88,6.0,1607.72,6,3.17,4,0.27,2025-06-16,7,5.0,1,1
6120,494,67,0,352,174,,2584.92,6,3.55,45,2.58,2023-03-25,6,,1,1
6121,495,58,0,307,198,,1898.51,1,3.49,63,2.71,2023-01-24,6,,1,1
6122,418,70,1,362,192,2.0,2219.73,1,2.68,1,0.11,2025-08-14,2,,1,1
6123,412,61,0,305,43,2.0,2956.56,1,3.59,27,1.28,2024-07-07,9,,1,1
6124,442,74,1,352,174,,2584.92,6,3.55,45,2.58,2023-02-25,2,4.5,1,1
6125,480,62,2,322,174,,1894.47,6,3.44,28,1.78,2024-01-27,2,4.0,1,1
6126,442,74,1,392,207,,1873.0,6,3.66,31,1.18,2024-09-08,4,,1,1
6127,483,68,1,332,172,,2182.15,1,3.56,45,1.7,2024-02-16,5,,1,1
6128,403,55,1,327,2,2.0,2234.35,1,3.59,43,2.22,2023-07-20,3,5.0,1,1
6129,495,58,0,318,201,,2274.61,1,3.51,44,1.7,2024-02-12,6,3.5,1,1
6130,448,72,0,324,169,,1686.55,6,3.41,34,1.29,2024-06-21,6,,1,1
6131,441,58,1,369,215,2.0,2573.24,1,3.28,23,0.96,2024-11-22,7,,1,1
6132,431,68,0,384,73,6.0,2360.73,1,3.29,36,1.45,2024-04-25,2,,1,1
6133,465,63,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-06-17,6,,1,1
6134,481,59,0,391,209,6.0,1742.84,6,3.55,19,1.15,2024-09-24,7,4.5,1,1
6135,422,74,1,323,184,,2125.85,1,3.34,41,1.95,2023-12-04,9,,1,1
6136,416,57,0,368,181,9.0,2340.86,1,3.57,44,2.04,2023-10-11,9,,1,1
6137,428,60,0,340,217,9.0,1652.71,6,3.5,28,1.27,2024-06-22,5,,1,1
6138,486,65,0,356,173,,2098.75,1,3.37,29,1.41,2024-05-21,6,,1,1
6139,490,67,0,347,166,,1713.07,1,3.61,29,1.52,2024-04-13,6,5.0,1,1
6140,411,57,1,398,68,6.0,2923.65,1,3.47,21,1.85,2023-11-20,8,5.0,1,1
6141,402,61,2,376,43,2.0,1554.72,1,3.98,12,0.88,2024-12-11,2,,1,1
6142,425,63,0,383,200,,2601.48,6,3.55,20,1.06,2024-09-03,7,,0,1
6143,468,56,1,362,192,2.0,2219.73,1,2.68,1,0.11,2025-09-23,4,,1,1
6144,470,72,0,388,170,2.0,2988.13,6,3.73,45,2.38,2023-06-20,2,,1,1
6145,406,64,1,338,182,6.0,2410.48,6,3.42,73,1.76,2024-02-13,2,,1,1
6146,477,67,1,361,177,,1762.57,6,3.51,34,1.85,2023-11-20,8,,1,1
6147,416,57,0,392,207,,1873.0,6,3.66,31,1.18,2024-08-09,7,,1,1
6148,495,58,0,361,177,,1762.57,6,3.51,34,1.85,2023-11-20,3,5.0,1,1
6149,420,70,1,369,215,2.0,2573.24,1,3.28,23,0.96,2024-10-15,4,,0,1
6150,461,73,1,374,191,9.0,2090.3,1,3.53,15,0.53,2025-04-25,11,,1,1
6151,445,59,2,325,168,9.0,2724.44,1,3.13,12,0.96,2024-10-05,5,5.0,1,1
6152,459,67,1,400,88,6.0,1607.72,6,3.17,4,0.27,2025-07-15,7,,0,1
6153,442,74,1,327,2,2.0,2234.35,1,3.59,43,2.22,2023-08-19,4,,1,1
6154,424,72,0,359,201,,2642.62,6,3.43,20,0.96,2024-11-02,7,,1,1
6155,485,71,0,365,185,,1866.1,6,3.45,5,0.44,2025-05-24,2,,1,1
6156,417,66,0,360,188,,2722.91,1,3.33,26,2.18,2023-08-25,3,3.5,1,1
6157,471,73,1,352,174,,2584.92,6,3.55,45,2.58,2023-03-12,4,,1,1
6158,470,72,0,382,68,6.0,2219.66,6,3.56,12,0.43,2025-05-04,8,,1,1
6159,409,68,0,366,198,,2296.66,1,3.78,34,2.12,2023-09-20,4,4.5,1,1
6160,401,59,0,346,196,9.0,2009.49,6,3.65,21,0.78,2025-01-11,8,,1,1
6161,430,63,0,330,193,6.0,1766.82,1,3.72,42,1.95,2023-12-07,11,4.0,1,1
6162,434,56,0,332,172,,2182.15,1,3.56,45,1.7,2024-02-21,3,4.0,0,1
6163,457,73,1,387,208,9.0,1545.75,6,3.58,23,1.2,2024-08-10,9,,1,1
6164,443,72,1,366,198,,2296.66,1,3.78,34,2.12,2023-09-11,4,,1,1
6165,404,56,1,395,199,9.0,1953.33,1,3.29,65,1.98,2023-11-08,1,,1,1
6166,401,59,0,387,208,9.0,1545.75,6,3.58,23,1.2,2024-07-17,2,,0,1
6167,460,68,1,390,210,,2851.27,6,3.45,9,0.56,2025-04-23,5,,1,1
6168,444,57,0,331,167,9.0,2392.43,1,3.66,50,2.3,2023-06-24,4,,1,1
6169,451,57,1,400,88,6.0,1607.72,6,3.17,4,0.27,2025-07-02,6,,1,1
6170,448,72,0,352,174,,2584.92,6,3.55,45,2.58,2023-03-05,6,,1,1
6171,402,61,2,377,179,9.0,1906.81,1,3.62,18,0.74,2025-01-15,3,,1,1
6172,497,69,0,343,167,9.0,2622.84,1,4.65,1,0.11,2025-08-19,7,4.5,1,1
6173,433,68,1,365,185,,1866.1,6,3.45,5,0.44,2025-05-09,4,,1,1
6174,439,63,1,315,21,2.0,2981.84,1,3.39,4,0.26,2025-07-09,4,,1,1
6175,438,56,2,376,43,2.0,1554.72,1,3.98,12,0.88,2024-12-10,7,,1,1
6176,476,72,0,370,189,,1581.3,6,3.19,20,0.96,2024-10-14,6,,1,1
6177,437,73,1,397,182,6.0,2097.96,6,3.27,56,2.37,2023-05-17,6,,1,1
6178,438,56,2,390,210,,2851.27,6,3.45,9,0.56,2025-03-09,5,,0,1
6179,493,73,2,357,104,6.0,2936.54,6,3.69,6,0.3,2025-06-29,5,,1,1
6180,474,65,0,303,205,9.0,1807.93,1,3.69,8,0.66,2025-03-16,3,,1,1
6181,422,74,1,367,190,2.0,2359.86,6,3.62,47,2.18,2023-09-08,3,,1,1
6182,423,60,2,315,21,2.0,2981.84,1,3.39,4,0.26,2025-07-31,4,,1,1
6183,409,68,0,318,201,,2274.61,1,3.51,44,1.7,2024-02-19,5,4.5,1,1
6184,480,62,2,341,171,,2194.02,1,3.49,64,2.54,2023-03-16,1,,0,1
6185,486,65,0,312,175,2.0,2043.06,1,3.65,49,2.63,2023-03-07,4,,0,1
6186,454,64,0,345,206,9.0,2338.49,6,3.57,11,0.54,2025-04-17,6,,1,1
6187,405,59,0,394,179,9.0,2297.26,6,3.51,32,2.0,2023-10-24,4,,1,1
6188,458,62,2,343,167,9.0,2622.84,1,4.65,1,0.11,2025-09-12,2,4.0,1,1
6189,422,74,1,310,187,6.0,2863.02,1,3.54,41,1.38,2024-05-14,8,5.0,1,1
6190,490,67,0,378,180,6.0,2467.78,1,3.18,21,1.25,2024-06-22,8,4.5,1,1
6191,414,72,1,311,85,6.0,2401.4,6,3.12,19,0.89,2024-12-08,6,,1,1
6192,453,63,1,330,193,6.0,1766.82,1,3.72,42,1.95,2023-10-25,2,4.5,1,1
6193,457,73,1,346,196,9.0,2009.49,6,3.65,21,0.78,2025-01-09,9,,1,1
6194,422,74,1,318,201,,2274.61,1,3.51,44,1.7,2024-03-04,2,,1,1
6195,460,68,1,331,167,9.0,2392.43,1,3.66,50,2.3,2023-07-23,6,,1,1
6196,484,67,0,330,193,6.0,1766.82,1,3.72,42,1.95,2023-10-29,5,,1,1
6197,456,71,2,345,206,9.0,2338.49,6,3.57,11,0.54,2025-03-11,7,4.0,1,1
6198,408,64,1,351,199,9.0,2642.02,1,3.64,21,1.36,2024-06-30,3,4.0,0,1
6199,460,68,1,347,166,,1713.07,1,3.61,29,1.52,2024-03-27,4,,1,1
6200,470,72,0,301,85,6.0,1800.29,1,3.33,68,1.86,2023-11-29,4,,0,1
6201,429,68,1,382,68,6.0,2219.66,6,3.56,12,0.43,2025-05-09,3,,1,1
6202,448,72,0,343,167,9.0,2622.84,1,4.65,1,0.11,2025-09-19,4,,1,1
6203,491,68,0,348,158,6.0,2029.46,6,3.48,12,0.31,2025-06-29,4,,1,1
6204,473,62,1,392,207,,1873.0,6,3.66,31,1.18,2024-08-28,2,,0,1
6205,496,71,2,348,158,6.0,2029.46,6,3.48,12,0.31,2025-07-29,6,5.0,1,1
6206,421,59,1,343,167,9.0,2622.84,1,4.65,1,0.11,2025-09-24,5,,1,1
6207,449,65,0,308,91,6.0,2770.95,1,3.11,11,0.62,2025-03-12,3,,0,1
6208,448,72,0,304,197,2.0,1859.8,1,3.69,20,1.21,2024-07-31,3,,0,1
6209,490,67,0,394,179,9.0,2297.26,6,3.51,32,2.0,2023-10-27,5,,1,1
6210,434,56,0,303,205,9.0,1807.93,1,3.69,8,0.66,2025-03-19,1,4.0,1,1
6211,436,60,2,310,187,6.0,2863.02,1,3.54,41,1.38,2024-05-24,2,,1,1
6212,415,60,0,323,184,,2125.85,1,3.34,41,1.95,2023-10-25,4,,1,1
6213,483,68,1,306,180,6.0,2503.33,6,3.56,15,0.52,2025-04-18,4,,1,1
6214,468,56,1,371,171,,1641.17,1,3.31,24,0.49,2025-04-08,3,,1,1
6215,432,55,1,366,198,,2296.66,1,3.78,34,2.12,2023-08-24,6,,1,1
6216,446,60,0,374,191,9.0,2090.3,1,3.53,15,0.53,2025-05-04,1,,1,1
6217,404,56,1,398,68,6.0,2923.65,1,3.47,21,1.85,2023-12-31,4,,1,1
6218,477,67,1,357,104,6.0,2936.54,6,3.69,6,0.3,2025-07-07,4,,1,1
6219,421,59,1,342,166,,1944.72,6,3.77,17,0.52,2025-04-29,7,4.5,1,1
6220,461,73,1,387,208,9.0,1545.75,6,3.58,23,1.2,2024-07-11,1,,1,1
6221,413,59,0,329,208,9.0,2460.62,6,3.39,28,0.51,2025-03-30,7,,1,1
6222,460,68,1,308,91,6.0,2770.95,1,3.11,11,0.62,2025-03-08,8,3.5,1,1
6223,477,67,1,309,60,2.0,1957.01,1,3.67,17,0.58,2025-03-21,6,,1,1
6224,407,56,0,351,199,9.0,2642.02,1,3.64,21,1.36,2024-06-15,4,,0,1
6225,426,58,0,309,60,2.0,1957.01,1,3.67,17,0.58,2025-02-25,6,,1,1
6226,445,59,2,368,181,9.0,2340.86,1,3.57,44,2.04,2023-09-23,6,4.0,1,1
6227,419,66,1,305,43,2.0,2956.56,1,3.59,27,1.28,2024-07-18,7,,1,1
6228,467,67,1,391,209,6.0,1742.84,6,3.55,19,1.15,2024-07-30,3,5.0,1,1
6229,418,70,1,379,195,,2415.24,6,3.41,27,1.33,2024-07-20,6,,1,1
6230,455,65,1,389,218,9.0,1618.72,1,3.82,47,2.36,2023-05-16,2,,1,1
6231,489,62,2,329,208,9.0,2460.62,6,3.39,28,0.51,2025-03-28,4,,1,1
6232,487,59,1,361,177,,1762.57,6,3.51,34,1.85,2023-11-25,3,,1,1
6233,443,72,1,389,218,9.0,1618.72,1,3.82,47,2.36,2023-06-07,5,,1,1
6234,449,65,0,357,104,6.0,2936.54,6,3.69,6,0.3,2025-06-13,2,4.0,1,1
6235,497,69,0,321,184,,1978.58,6,3.44,9,0.3,2025-07-24,2,,1,1
6236,484,67,0,328,219,,1869.68,1,3.66,60,2.21,2023-08-04,9,,1,1
6237,449,65,0,374,191,9.0,2090.3,1,3.53,15,0.53,2025-04-12,5,,1,1
6238,409,68,0,317,169,,2385.24,6,3.48,30,1.93,2023-11-18,8,,1,1
6239,426,58,0,346,196,9.0,2009.49,6,3.65,21,0.78,2025-01-27,6,5.0,1,1
6240,456,71,2,368,181,9.0,2340.86,1,3.57,44,2.04,2023-10-05,6,,1,1
6241,455,65,1,322,174,,1894.47,6,3.44,28,1.78,2024-01-19,5,,0,1
6242,497,69,0,314,202,9.0,2436.98,6,3.99,5,0.23,2025-07-07,4,,1,1
6243,402,61,2,399,187,6.0,2755.95,1,3.71,37,1.19,2024-09-07,2,3.0,1,1
6244,422,74,1,376,43,2.0,1554.72,1,3.98,12,0.88,2024-12-13,3,,0,1
6245,410,61,2,351,199,9.0,2642.02,1,3.64,21,1.36,2024-05-19,7,,1,1
6246,494,67,0,395,199,9.0,1953.33,1,3.29,65,1.98,2023-10-23,3,,1,1
6247,486,65,0,364,176,2.0,1537.69,6,3.44,38,1.66,2024-03-16,5,3.5,1,1
6248,412,61,0,337,216,9.0,1504.1,1,3.67,31,2.0,2023-10-14,8,,1,1
6249,436,60,2,367,190,2.0,2359.86,6,3.62,47,2.18,2023-09-07,1,,1,1
6250,498,58,0,346,196,9.0,2009.49,6,3.65,21,0.78,2025-01-03,10,3.5,1,1
6251,493,73,2,308,91,6.0,2770.95,1,3.11,11,0.62,2025-03-24,4,,1,1
6252,485,71,0,313,211,,1771.06,1,3.59,7,0.26,2025-07-24,8,,1,1
6253,480,62,2,324,169,,1686.55,6,3.41,34,1.29,2024-07-28,3,3.5,1,1
6254,439,63,1,342,166,,1944.72,6,3.77,17,0.52,2025-03-31,6,4.5,1,1
6255,433,68,1,368,181,9.0,2340.86,1,3.57,44,2.04,2023-09-13,10,4.5,1,1
6256,487,59,1,308,91,6.0,2770.95,1,3.11,11,0.62,2025-03-07,5,4.0,1,1
6257,442,74,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-06-01,11,,1,1
6258,465,63,1,359,201,,2642.62,6,3.43,20,0.96,2024-11-19,6,,1,1
6259,433,68,1,399,187,6.0,2755.95,1,3.71,37,1.19,2024-09-02,7,,1,1
6260,455,65,1,326,171,,2052.18,6,3.68,44,1.83,2024-01-03,8,3.5,1,1
6261,467,67,1,388,170,2.0,2988.13,6,3.73,45,2.38,2023-05-22,5,,1,1
6262,421,59,1,360,188,,2722.91,1,3.33,26,2.18,2023-09-11,4,,1,1
6263,456,71,2,343,167,9.0,2622.84,1,4.65,1,0.11,2025-08-21,7,,0,1
6265,498,58,0,326,171,,2052.18,6,3.68,44,1.83,2024-01-21,4,,1,1
6266,438,56,2,331,167,9.0,2392.43,1,3.66,50,2.3,2023-07-08,2,,0,1
6267,484,67,0,333,212,2.0,2176.7,1,3.06,21,1.24,2024-08-13,6,,1,1
6268,481,59,0,331,167,9.0,2392.43,1,3.66,50,2.3,2023-07-04,4,,1,1
6269,408,64,1,352,174,,2584.92,6,3.55,45,2.58,2023-03-26,3,5.0,1,1
6270,405,59,0,341,171,,2194.02,1,3.49,64,2.54,2023-04-12,5,,1,1
6271,492,74,0,376,43,2.0,1554.72,1,3.98,12,0.88,2024-12-15,7,,0,1
6272,415,60,0,378,180,6.0,2467.78,1,3.18,21,1.25,2024-08-08,2,,1,1
6273,420,70,1,312,175,2.0,2043.06,1,3.65,49,2.63,2023-03-05,3,,1,1
6274,447,61,2,363,184,,2691.28,6,3.84,35,1.58,2024-03-23,5,,1,1
6275,477,67,1,335,165,6.0,2060.24,1,3.44,4,0.14,2025-08-24,5,,1,1
6276,496,71,2,328,219,,1869.68,1,3.66,60,2.21,2023-07-28,4,,1,1
6277,470,72,0,335,165,6.0,2060.24,1,3.44,4,0.14,2025-08-26,5,,1,1
6278,436,60,2,352,174,,2584.92,6,3.55,45,2.58,2023-04-01,6,,1,1
